Gene stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID
ENSMUSG00000045350		K3W4Q5
ENSMUSG00000033486		A0A0A0MQ85
ENSMUSG00000039153		E0CZC6
ENSMUSG00000019768	P19785	E7FJU2
ENSMUSG00000059263	Q8BY87	
ENSMUSG00000059263		A0A1L1SV73
ENSMUSG00000019768		D3Z6V3
ENSMUSG00000026247	Q9JMI0	
ENSMUSG00000049176	A2AFR3	
ENSMUSG00000020668	O35066	
ENSMUSG00000030067		E2S038
ENSMUSG00000020668		Q3UT07
ENSMUSG00000049176		A0A589MR67
ENSMUSG00000039153	Q08775	
ENSMUSG00000026353		A0A087WSK5
ENSMUSG00000049176		A0A589MR22
ENSMUSG00000049176		A0A571BG68
ENSMUSG00000030067		A0A0R4J282
ENSMUSG00000030643	Q923S9	Q0PD24
ENSMUSG00000030643		A0A140LHW9
ENSMUSG00000034342	P22682	
ENSMUSG00000034342		A0A0U1RP47
ENSMUSG00000030643		D3YV16
ENSMUSG00000025381	Q9QXT0	
ENSMUSG00000034342		A0A0X1KG61
ENSMUSG00000025381		A0A1W2P729
ENSMUSG00000034342		A0A0U1RQ85
ENSMUSG00000034342		A0A0U1RNF1
ENSMUSG00000039153		F8WHN7
ENSMUSG00000034342		A0A0U1RP95
ENSMUSG00000039153		E0CZ12
ENSMUSG00000034342		A0A0U1RP17
ENSMUSG00000030772	Q9QUN9	
ENSMUSG00000039153		E0CY45
ENSMUSG00000039153		E9PUK7
ENSMUSG00000050803		Q8VFI7
ENSMUSG00000044454	Q7TRF3	
ENSMUSG00000044454		A0A1D5RM81
ENSMUSG00000026353		A0A0R4J078
ENSMUSG00000029406	Q6ZPQ6	
ENSMUSG00000029406		E9PYJ7
ENSMUSG00000039153		Q1PAG7
ENSMUSG00000039153		F6TRA6
ENSMUSG00000039153		F7CZB5
ENSMUSG00000039153		F7CN98
ENSMUSG00000030067		H3BJ24
ENSMUSG00000058254	Q62283	
ENSMUSG00000058254		Q3UHG5
ENSMUSG00000044106		Q8VFI8
ENSMUSG00000030067	P58462	
ENSMUSG00000015536		F6ZGI7
ENSMUSG00000030067		D3Z6Q3
ENSMUSG00000030067		D3Z6Q4
ENSMUSG00000058491		A0A2I3BRV7
ENSMUSG00000036480	F2YMG0	
ENSMUSG00000066899		Q8VGG4
ENSMUSG00000008035		F7D5Q6
ENSMUSG00000030067		H3BJR8
ENSMUSG00000029406		A0A0G2JFQ8
ENSMUSG00000030067		H3BLF2
ENSMUSG00000030067		H3BJM1
ENSMUSG00000030067		H3BL33
ENSMUSG00000061457		Q7TRF0
ENSMUSG00000062743		Q6PEP4
ENSMUSG00000029406		E0CXR4
ENSMUSG00000030067		D3Z0J5
ENSMUSG00000005683	Q9CZU6	
ENSMUSG00000023025		E9Q066
ENSMUSG00000066897		E9PVW2
ENSMUSG00000030067		D3Z2T4
ENSMUSG00000008035	Q9CQ20	Q4FK31
ENSMUSG00000037486		D3Z112
ENSMUSG00000059623		Q8VG88
ENSMUSG00000030067		D3Z454
ENSMUSG00000037486		D6RI62
ENSMUSG00000026707	Q7TS68	
ENSMUSG00000059623		E9PVX1
ENSMUSG00000049028		A0A2I3BPK1
ENSMUSG00000023025		G3X9Q6
ENSMUSG00000008035		F6XIS3
ENSMUSG00000030067		H3BKT4
ENSMUSG00000049028		E9PX82
ENSMUSG00000023025		A0A2R8W6Y5
ENSMUSG00000030067		H3BJ68
ENSMUSG00000037486		D6REV1
ENSMUSG00000030067		H3BK38
ENSMUSG00000100626	Q5M8Q2	
ENSMUSG00000030067		H3BJZ5
ENSMUSG00000049028		Q8VFJ0
ENSMUSG00000101819		A0A087WP11
ENSMUSG00000023882	E9PW05	
ENSMUSG00000096097	Q5M8Q2	
ENSMUSG00000094904	Q5M8Q2	
ENSMUSG00000039914		A0A1W2P7G5
ENSMUSG00000023025		A0A2R8VKL5
ENSMUSG00000026707		A2ASK1
ENSMUSG00000095413		Q810S6
ENSMUSG00000037486		G3UXC9
ENSMUSG00000095655	Q5M8Q2	
ENSMUSG00000039914		E9Q3H6
ENSMUSG00000095662	Q5M8Q2	
ENSMUSG00000066896		A0A2I3BPL2
ENSMUSG00000023882		E9Q520
ENSMUSG00000023025		A0A2R8VHW8
ENSMUSG00000030067		H3BK30
ENSMUSG00000099443	Q5M8Q2	
ENSMUSG00000039914		A0A1W2P7J1
ENSMUSG00000026707		Q8BXZ8
ENSMUSG00000066896	Q0VAX9	
ENSMUSG00000037486		F6WV21
ENSMUSG00000039914		A0A1W2P732
ENSMUSG00000095445	Q5M8Q2	
ENSMUSG00000069038		A2BFR3
ENSMUSG00000039914		A0A1W2P8D4
ENSMUSG00000023892		Q3U4L8
ENSMUSG00000030068		H3BJN7
ENSMUSG00000057409		Q9Z117
ENSMUSG00000035045		G3X9I7
ENSMUSG00000028565	Q02780	
ENSMUSG00000028565		B1AUC0
ENSMUSG00000029659	Q14BA6	
ENSMUSG00000028565		B1AUB9
ENSMUSG00000045519		Q3URI6
ENSMUSG00000028565		B1AUB8
ENSMUSG00000035045		S4R1K0
ENSMUSG00000028565		F7CDR2
ENSMUSG00000045519		A0A1L1SUU9
ENSMUSG00000035045		A2BE29
ENSMUSG00000027248	P27773	
ENSMUSG00000027248		F6Q404
ENSMUSG00000093661	Q9DBB5	
ENSMUSG00000072875	O54897	
ENSMUSG00000030546	Q8CGN5	
ENSMUSG00000074269	Q9CWH4	
ENSMUSG00000074269		A0A087WPF6
ENSMUSG00000074269		A0A087WP95
ENSMUSG00000030546		A0A0U1RNP7
ENSMUSG00000030546		A0A0U1RPJ3
ENSMUSG00000030546		A0A0U1RQ08
ENSMUSG00000030546		A0A0U1RNY2
ENSMUSG00000029660		A0A0M3HEP4
ENSMUSG00000006920	P70351	
ENSMUSG00000027246	Q80VR2	
ENSMUSG00000015536		A0A0R4J206
ENSMUSG00000030545	Q9Z211	
ENSMUSG00000015536		V9GX15
ENSMUSG00000029660	Q0VB26	
ENSMUSG00000029660		A0A0J9YTV2
ENSMUSG00000038954		Q8BVY4
ENSMUSG00000015536		E9PVP5
ENSMUSG00000038954		B0QZW5
ENSMUSG00000029660		A0A0J9YVJ4
ENSMUSG00000021219		A0A0J9YU74
ENSMUSG00000038954		B0QZW4
ENSMUSG00000006920		A0A0R4J1C0
ENSMUSG00000015536		E9PUX1
ENSMUSG00000029660		A0A0J9YTT2
ENSMUSG00000051341		Q8BJ45
ENSMUSG00000014498	Q8BTI7	
ENSMUSG00000014498		F7BT68
ENSMUSG00000067931		Q6DFU8
ENSMUSG00000001240	Q9WUP0	
ENSMUSG00000001240		E9Q0S5
ENSMUSG00000030641		E9QLR9
ENSMUSG00000001240		A8XY18
ENSMUSG00000001240		D6RHQ4
ENSMUSG00000030641		A0A140LHR1
ENSMUSG00000001240		A2A4K2
ENSMUSG00000030641		A0A140LHT2
ENSMUSG00000001240		F6YPZ1
ENSMUSG00000017418		Q8BLF9
ENSMUSG00000057421	A2BE28	
ENSMUSG00000017418	Q9D4P0	
ENSMUSG00000023932	Q6A068	Q3UCF2
ENSMUSG00000017418		D6RJJ6
ENSMUSG00000017418		A0A0A6YWH0
ENSMUSG00000017418		F6Y333
ENSMUSG00000017418		A0A0A6YXH4
ENSMUSG00000028064	Q62178	
ENSMUSG00000017418		Q6NXZ5
ENSMUSG00000039099	Q402B2	
ENSMUSG00000068748	B9EKR1	
ENSMUSG00000068748		A0A0J9YVD2
ENSMUSG00000046110		F7C9Q7
ENSMUSG00000068748		B2RXS8
ENSMUSG00000030544	P97309	
ENSMUSG00000023935	A2RRY8	
ENSMUSG00000028064		D3YWV5
ENSMUSG00000030543		A6H5V4
ENSMUSG00000028064		V9GWW2
ENSMUSG00000015533	Q62469	
ENSMUSG00000038126	A6H5Y1	
ENSMUSG00000015533		A0A286YCM1
ENSMUSG00000028064		V9GXF5
ENSMUSG00000028064		D3YZ30
ENSMUSG00000028064		V9GXH9
ENSMUSG00000046110		A2ARQ6
ENSMUSG00000030069	Q9QXU7	
ENSMUSG00000028064		D3YUM4
ENSMUSG00000026589	Q91XT4	
ENSMUSG00000028064		D3Z336
ENSMUSG00000028064		D3YVM6
ENSMUSG00000030069	Q9QXU7	Q14AB2
ENSMUSG00000028064		D3YWK5
ENSMUSG00000026589		F6Q2Y9
ENSMUSG00000046110	Q5XK03	
ENSMUSG00000030069		G3X8R6
ENSMUSG00000046110		F6Q288
ENSMUSG00000046110		F6ZBF6
ENSMUSG00000038126		D6RDQ9
ENSMUSG00000038126		A0A8Q0L6P9
ENSMUSG00000075520	A2AJX4	
ENSMUSG00000033253	A2A9C3	
ENSMUSG00000040413		A8C1R4
ENSMUSG00000023938	Q14CH7	
ENSMUSG00000038126		D6RI17
ENSMUSG00000040413		D3YUN5
ENSMUSG00000033253		V9GXW1
ENSMUSG00000042284	Q3V3R4	
ENSMUSG00000030149		Q3TCW7
ENSMUSG00000026354		F8VPT3
ENSMUSG00000086564	A8E0Y8	
ENSMUSG00000086564		A0A0B4J1L8
ENSMUSG00000023949	A6H639	
ENSMUSG00000074884	P84102	
ENSMUSG00000040269	Q9CY16	
ENSMUSG00000030149	O54709	Q4FJM0
ENSMUSG00000074884		A2ARQ2
ENSMUSG00000061119	Q7TMR0	
ENSMUSG00000004031		A0A0A6YWU9
ENSMUSG00000074884		A2ARQ4
ENSMUSG00000030149	O54709	
ENSMUSG00000074884		D6RCY2
ENSMUSG00000074884		D6RIP7
ENSMUSG00000061119		A0A140LHY2
ENSMUSG00000063889		D3YXV5
ENSMUSG00000032409		E9QPK4
ENSMUSG00000114470		A0A286YCN5
ENSMUSG00000004031	Q6DFY8	
ENSMUSG00000031207	P26041	
ENSMUSG00000027245		A0A8Q0PQH5
ENSMUSG00000027864	Q9WV91	
ENSMUSG00000023026	Q3UH60	
ENSMUSG00000032409		A0A1L1SSL9
ENSMUSG00000023026		B2RQC7
ENSMUSG00000027863	P08920	Q549Q4
ENSMUSG00000028563	Q99MB3	
ENSMUSG00000028563		A0A0A0MQC8
ENSMUSG00000028563		F6R2M8
ENSMUSG00000028563		F6TRH6
ENSMUSG00000048222	C0HKD8	
ENSMUSG00000048222	C0HKD9	
ENSMUSG00000044206		F6TUL9
ENSMUSG00000043323		A0A0G2JDI2
ENSMUSG00000026251	P02716	Q80VZ5
ENSMUSG00000022510	O88898	
ENSMUSG00000026251		A0A087WNX8
ENSMUSG00000043323		E9PUB6
ENSMUSG00000043323		A0A0G2JE44
ENSMUSG00000043323		A0A0G2JFF2
ENSMUSG00000043323		A0A571BFB2
ENSMUSG00000043323		A0A0G2JG68
ENSMUSG00000006392		Q9CY05
ENSMUSG00000022510		A0A0R4J1K8
ENSMUSG00000068479	C0HKD8	
ENSMUSG00000068479	C0HKD9	
ENSMUSG00000043323		E9Q9T0
ENSMUSG00000006392		A2A9C5
ENSMUSG00000006392		A2A9C8
ENSMUSG00000022510		Q569E5
ENSMUSG00000063889	P27699	
ENSMUSG00000063889		E9PV35
ENSMUSG00000006392	Q9D7W5	
ENSMUSG00000024097	Q8BL97	Q3THA6
ENSMUSG00000026355	P97311	Q542I2
ENSMUSG00000006392		A2A9C6
ENSMUSG00000026355		Q3ULG5
ENSMUSG00000024097		A0A3Q4EGP0
ENSMUSG00000022510		Q3UVI3
ENSMUSG00000006392		Q9DAY7
ENSMUSG00000024097		A0A3Q4EH04
ENSMUSG00000078656	Q9CQ80	
ENSMUSG00000070306	P0C7Q1	
ENSMUSG00000070306		A0A1L1SQQ7
ENSMUSG00000024097		A0A3Q4L335
ENSMUSG00000070306		A0A1L1SRN4
ENSMUSG00000070306		A0A1L1SV17
ENSMUSG00000070306		A0A1L1STT2
ENSMUSG00000024097		A0A3Q4L393
ENSMUSG00000039062	P97449	
ENSMUSG00000070306		A0A1L1SSU0
ENSMUSG00000070306		A0A1L1SQE9
ENSMUSG00000078656		A2A4K0
ENSMUSG00000039062		A0A0U1RNS3
ENSMUSG00000063889		D3Z0B6
ENSMUSG00000078656		E9PXS9
ENSMUSG00000039062		A0A0U1RPR2
ENSMUSG00000096847	Q68FE7	
ENSMUSG00000078656		A2A4J8
ENSMUSG00000078656		A8XY17
ENSMUSG00000045802		Q8BL67
ENSMUSG00000063889		D3Z4K8
ENSMUSG00000045802		A0A0R4J251
ENSMUSG00000045802		E9QNK9
ENSMUSG00000032338	O70507	
ENSMUSG00000063889		F6VJ22
ENSMUSG00000063889		F6Q346
ENSMUSG00000063889		A0A0R4J1S0
ENSMUSG00000023947	O54910	
ENSMUSG00000063889		D3Z326
ENSMUSG00000023947		A0A3B2WAY2
ENSMUSG00000063889		D3Z6A5
ENSMUSG00000063889		F6XRJ7
ENSMUSG00000063889		D3YVP3
ENSMUSG00000063889		D3Z2U7
ENSMUSG00000063801	Q8BSZ2	
ENSMUSG00000063889		F6W4F5
ENSMUSG00000063889		F6QKL8
ENSMUSG00000063889		F6U9F5
ENSMUSG00000063801		A0A0U1RQ64
ENSMUSG00000063889		F6RB97
ENSMUSG00000026748	Q9DC11	
ENSMUSG00000032105		A0A0R4J0D4
ENSMUSG00000026748		B1AY85
ENSMUSG00000063889		D6RG82
ENSMUSG00000026748		B1AY86
ENSMUSG00000063889		D3Z773
ENSMUSG00000063889		D3Z0R0
ENSMUSG00000063889		D3Z011
ENSMUSG00000063889		A0A0R4J1V7
ENSMUSG00000058799	P28656	
ENSMUSG00000026356	Q922B2	
ENSMUSG00000058799		Q8BSH9
ENSMUSG00000006390	Q9JLJ5	Q548M4
ENSMUSG00000058799		Q3TF41
ENSMUSG00000063889		D3Z7P7
ENSMUSG00000063889		D6RFR5
ENSMUSG00000026356		Q8BJY7
ENSMUSG00000023032	Q8JZR6	
ENSMUSG00000006390		Q4V9V3
ENSMUSG00000037089	Q91ZN5	
ENSMUSG00000023032		E0CYV1
ENSMUSG00000063889		F6QWT6
ENSMUSG00000039043	Q9D0A3	
ENSMUSG00000037089		Q9D1L5
ENSMUSG00000063889		E9PWV9
ENSMUSG00000063108		G3XA08
ENSMUSG00000063889		D3Z7M6
ENSMUSG00000003992	Q9CYZ8	Q540I3
ENSMUSG00000037089	Q91ZN5	Q3TJQ2
ENSMUSG00000037089		A0A286YE16
ENSMUSG00000003992	Q9CYZ8	
ENSMUSG00000020205	Q62392	
ENSMUSG00000003992		D6RG78
ENSMUSG00000062203	Q8R050	
ENSMUSG00000063108		E0CYR0
ENSMUSG00000003992		A0A338P6Q9
ENSMUSG00000068252		B1AQP7
ENSMUSG00000068252		A0A2R8VHA9
ENSMUSG00000042275	Q80X73	
ENSMUSG00000062203		F7CE88
ENSMUSG00000006398	Q9JJ66	
ENSMUSG00000006398		V9GXW0
ENSMUSG00000026253		A0A087WP27
ENSMUSG00000050982		Q8CCA5
ENSMUSG00000053368	Q91ZZ5	
ENSMUSG00000053368		E9Q0U9
ENSMUSG00000053368		A0A0J9YV81
ENSMUSG00000091650		E9PZG0
ENSMUSG00000026253		H8YHW6
ENSMUSG00000059475		E9Q775
ENSMUSG00000022496	O88472	
ENSMUSG00000039878	Q9D856	
ENSMUSG00000039878		A0A1W2P7R0
ENSMUSG00000063889		Q9CQ87
ENSMUSG00000039878		A0A1W2P7Q2
ENSMUSG00000063889		Q3TTH6
ENSMUSG00000044309		Q8C6E1
ENSMUSG00000056602		A0A0J9YVI5
ENSMUSG00000044309		A0A2R8VHW5
ENSMUSG00000101113		A0A087WNZ6
ENSMUSG00000026253		F8VQK4
ENSMUSG00000026253		I0B502
ENSMUSG00000056602		A0A0J9YUP4
ENSMUSG00000038168	Q8CG71	
ENSMUSG00000050014		G3X9K7
ENSMUSG00000116079		A0A2R8VHJ9
ENSMUSG00000021620	Q9DBK0	A2RSC2
ENSMUSG00000023944	P11499	Q71LX8
ENSMUSG00000059475	Q8R1D1	
ENSMUSG00000059475		E9Q951
ENSMUSG00000023944		E9Q0C3
ENSMUSG00000045382		A0A0R4J0N8
ENSMUSG00000056602		A0A0J9YUS4
ENSMUSG00000023944		E9Q3D6
ENSMUSG00000059475		G5E8Z9
ENSMUSG00000045382		E9Q2D4
ENSMUSG00000059475		G5E8Y1
ENSMUSG00000023944		E9PX27
ENSMUSG00000091694		E9PUZ0
ENSMUSG00000059475		E9Q9D9
ENSMUSG00000023944		D3Z1R1
ENSMUSG00000022512	O88551	Q4FJV3
ENSMUSG00000059475		E9PZX9
ENSMUSG00000059475		E9Q7W5
ENSMUSG00000059475		E9Q8C8
ENSMUSG00000091694		M0QWF2
ENSMUSG00000059475		E9PYE0
ENSMUSG00000071716		Q3UZ24
ENSMUSG00000063334	Q8BGA5	
ENSMUSG00000038148	Q925N4	Q14BW2
ENSMUSG00000063334		G3UZA0
ENSMUSG00000068246		Q8C7I4
ENSMUSG00000042258	P61372	A2RSV5
ENSMUSG00000091972	P86045	
ENSMUSG00000042258	P61372	
ENSMUSG00000068246		A0A2R8W6I1
ENSMUSG00000033966	Q3TZA2	
ENSMUSG00000068246		A0A2R8W6N5
ENSMUSG00000042331		A0A0J9YUF8
ENSMUSG00000056656		A2VDH7
ENSMUSG00000056656		A0A2R8VHH5
ENSMUSG00000056656		A0A2R8VHV6
ENSMUSG00000078578	P61079	Q4QQL2
ENSMUSG00000021621	Q8R1J3	
ENSMUSG00000021621		F7A6K2
ENSMUSG00000042581	Q6P4U0	
ENSMUSG00000042581		Q8BHP3
ENSMUSG00000078578		A0A0G2JGZ3
ENSMUSG00000078578		A0A0G2JE32
ENSMUSG00000042581		D3Z366
ENSMUSG00000038244	Q8BML1	
ENSMUSG00000032109	Q3TL44	
ENSMUSG00000078578		A0A0G2JF40
ENSMUSG00000056692	Q3TT38	
ENSMUSG00000078578		Q05CK8
ENSMUSG00000025374	Q8R2Y9	
ENSMUSG00000078578		A0A0G2JGL0
ENSMUSG00000056692		B2KF54
ENSMUSG00000032109		A0A1L1SQN7
ENSMUSG00000056692		A0A3B2W3Q3
ENSMUSG00000056692		A0A3B2WCT9
ENSMUSG00000032109		A0A1L1ST78
ENSMUSG00000056692		A0A3B2W3W9
ENSMUSG00000056692		B2KF52
ENSMUSG00000021219		A0A087WSH2
ENSMUSG00000021219		Q3UTM5
ENSMUSG00000025374		E9Q199
ENSMUSG00000038244		F6WY65
ENSMUSG00000025374		E9PV68
ENSMUSG00000025374		E9Q1I2
ENSMUSG00000060510		E9Q2S7
ENSMUSG00000038244		A0A1L1SVE5
ENSMUSG00000060510		A0A1L1SR49
ENSMUSG00000021219		A0A087WNZ9
ENSMUSG00000025374		E9Q5F7
ENSMUSG00000025374		E9PW70
ENSMUSG00000060510		A0A1L1SU03
ENSMUSG00000021219	Q9Z2H2	
ENSMUSG00000025374		E9Q2V9
ENSMUSG00000026401		E9QAP4
ENSMUSG00000026401		E9Q731
ENSMUSG00000021219		A0A087WQG6
ENSMUSG00000071669	Q9D3S3	
ENSMUSG00000029778	P70205	
ENSMUSG00000021219		A0A0J9YUE4
ENSMUSG00000021219		A0A0J9YUD1
ENSMUSG00000021219		A0A0J9YUY2
ENSMUSG00000042035	Q6ZQA6	
ENSMUSG00000071669		E9Q6P3
ENSMUSG00000042035		A0A0A6YX40
ENSMUSG00000071669		A0A0R4J1U3
ENSMUSG00000029778		Q6NXJ9
ENSMUSG00000029778		E9QAL0
ENSMUSG00000021219		A0A087WRP8
ENSMUSG00000058192		G3X996
ENSMUSG00000022443	Q8VDD5	
ENSMUSG00000021219		A0A087WPC4
ENSMUSG00000058192		D6RFR2
ENSMUSG00000029778		
ENSMUSG00000021219		A0A087WPD1
ENSMUSG00000039377	Q61670	Q549B7
ENSMUSG00000022443		A0A2R8W6V7
ENSMUSG00000021219		A0A087WSJ9
ENSMUSG00000056888	Q9CWG1	Q4QQK5
ENSMUSG00000071669		D3YZ90
ENSMUSG00000021219		A0A087WPW1
ENSMUSG00000056888		G3UYI2
ENSMUSG00000022443		A0A2R8VKI5
ENSMUSG00000039377		G3V024
ENSMUSG00000021219		A0A0J9YTS6
ENSMUSG00000029778		E9Q3E8
ENSMUSG00000021219		F6WDS8
ENSMUSG00000029778		E9Q4B3
ENSMUSG00000029778		E9PVE8
ENSMUSG00000029778		E9Q968
ENSMUSG00000038244		A0A1L1SQF0
ENSMUSG00000042331	Q5SXY1	
ENSMUSG00000020213	Q9DAG6	
ENSMUSG00000072872	Q8CCI5	
ENSMUSG00000022443		F2Z494
ENSMUSG00000038244		
ENSMUSG00000042331		A0A0J9YTU3
ENSMUSG00000038244		A0A1L1ST75
ENSMUSG00000056602	E9Q8I9	
ENSMUSG00000028164		D6RGR1
ENSMUSG00000065979	Q8BFS6	
ENSMUSG00000020214	Q9CQ35	
ENSMUSG00000042331		A0A0J9YUG8
ENSMUSG00000033027		A0A0N4SV83
ENSMUSG00000065979		D3Z7F7
ENSMUSG00000053175		F6YNH8
ENSMUSG00000042331		A0A0J9YV47
ENSMUSG00000005354		G3UZY2
ENSMUSG00000042331		A0A0J9YV86
ENSMUSG00000056602		A0A5F8MPN1
ENSMUSG00000042331		A0A0J9YUR2
ENSMUSG00000056602		A0A0J9YVH0
ENSMUSG00000033027		Q9QXN7
ENSMUSG00000056602		A0A0J9YTT8
ENSMUSG00000112611		A0A1W2P7V2
ENSMUSG00000033027		L7N477
ENSMUSG00000005354	P97493	
ENSMUSG00000024231	Q9D4H8	
ENSMUSG00000005354		G3UX99
ENSMUSG00000005354		A2A439
ENSMUSG00000053175	Q9Z2F6	
ENSMUSG00000005354		Q3TUS3
ENSMUSG00000022494	Q9CZN4	
ENSMUSG00000024231		H7BX52
ENSMUSG00000022494		E9QN38
ENSMUSG00000092216		G3UYD9
ENSMUSG00000056586	C3VD30	
ENSMUSG00000024231		A0A3Q4EI83
ENSMUSG00000028164		A0A0R4J092
ENSMUSG00000014686	E9QA28	
ENSMUSG00000024231		E0CYT5
ENSMUSG00000014686		A0A140LJK4
ENSMUSG00000024231		A0A3Q4EBZ1
ENSMUSG00000024232	Q9D0L6	
ENSMUSG00000016552	Q3USW5	
ENSMUSG00000024242		A0A3Q4EGQ9
ENSMUSG00000024242	Q99JP0	
ENSMUSG00000040363	Q8CGN4	
ENSMUSG00000029695	Q99K67	Q3UEQ9
ENSMUSG00000024233	Q9CPX3	A0A077S9Z4
ENSMUSG00000025373	Q8BH75	
ENSMUSG00000024233		D3Z796
ENSMUSG00000029695		F6VMP2
ENSMUSG00000024242		E9QNE9
ENSMUSG00000037984	P48986	Q5M8T7
ENSMUSG00000025373		A0A1W2P811
ENSMUSG00000033960	Q5DTX6	B7ZN02
ENSMUSG00000029697	Q0VDQ9	
ENSMUSG00000040363		F7BEN2
ENSMUSG00000040363		F6XPR4
ENSMUSG00000033161	Q8VDN2	
ENSMUSG00000048897	Q3U288	
ENSMUSG00000024217	Q62241	Q569X3
ENSMUSG00000024217		A0A3B2W450
ENSMUSG00000024217		A0A3B2WCR6
ENSMUSG00000048897		A0A0U1RP56
ENSMUSG00000016554	O70194	
ENSMUSG00000037973	Q14B48	
ENSMUSG00000049044	Q9EQZ6	A2ASW4
ENSMUSG00000024245	Q9CZ16	
ENSMUSG00000016554		A0A2R8VK20
ENSMUSG00000034457	Q8BX35	Q3KP88
ENSMUSG00000002930	Q9Z2E4	
ENSMUSG00000049848		Q3TQ88
ENSMUSG00000049044	Q9EQZ6	
ENSMUSG00000041936		Z4YK85
ENSMUSG00000041936		Z4YJS5
ENSMUSG00000049044		A2ASW8
ENSMUSG00000044313	Q8CI17	
ENSMUSG00000019146	O88602	Q3ZB20
ENSMUSG00000041936	A2ASQ1	
ENSMUSG00000024246	Q9CZB3	
ENSMUSG00000024246		A0A3Q4EBZ8
ENSMUSG00000016637		A0A2R8VHI2
ENSMUSG00000032340	P97798	E9QK04
ENSMUSG00000046532	P19091	
ENSMUSG00000016637	Q9D0P8	
ENSMUSG00000032340		Q7TQG5
ENSMUSG00000016637		A0A2R8VI57
ENSMUSG00000041936		M0QWP1
ENSMUSG00000022514	Q61730	
ENSMUSG00000026254		Q3UUT0
ENSMUSG00000035378	Q7TMX5	
ENSMUSG00000022514		E9Q6I2
ENSMUSG00000022514	Q61730	Q3UEL3
ENSMUSG00000032340		A0A1L1SRD6
ENSMUSG00000022514		G3UY13
ENSMUSG00000022514		G3XA78
ENSMUSG00000005716	P32848	Q545M7
ENSMUSG00000030770	Q9EPC1	
ENSMUSG00000039512		B2KF50
ENSMUSG00000066892		D3YWZ8
ENSMUSG00000039512		A0A3B2WCQ2
ENSMUSG00000066892		A0A0R4J1Q8
ENSMUSG00000039512		A0A3B2WCP2
ENSMUSG00000039512		A0A3B2W3R7
ENSMUSG00000039512		A0A3B2WAV8
ENSMUSG00000026254	Q8BMB3	
ENSMUSG00000066892	Q9EPX5	
ENSMUSG00000030770		D6RHM9
ENSMUSG00000026254		D3YUV9
ENSMUSG00000066892		A0A0R4J1W2
ENSMUSG00000000787	Q62167	Q3TQX5
ENSMUSG00000030770		Q3UF75
ENSMUSG00000026254		G3X9H1
ENSMUSG00000026254		D3Z729
ENSMUSG00000026254		D3Z730
ENSMUSG00000026254		M0QWD1
ENSMUSG00000026254		Q0P688
ENSMUSG00000024218	Q99JX1	
ENSMUSG00000024218		A0A3B2WCC4
ENSMUSG00000066892		D3YY70
ENSMUSG00000071715	P97369	
ENSMUSG00000073730		Q14BX6
ENSMUSG00000071715		A8XU21
ENSMUSG00000022545	Q9QZD4	
ENSMUSG00000052736		Q8CB89
ENSMUSG00000022545		D6RHP2
ENSMUSG00000040511		Q8K094
ENSMUSG00000022545		F7A043
ENSMUSG00000026255	Q9D4J1	
ENSMUSG00000052736		Q9WTJ9
ENSMUSG00000052736		Q9WVJ7
ENSMUSG00000024247	Q5RJI4	
ENSMUSG00000040498		A0A140LJ51
ENSMUSG00000052736		D3YXP2
ENSMUSG00000024247		F6YRX3
ENSMUSG00000006389	Q08351	
ENSMUSG00000026158	Q8VE52	
ENSMUSG00000040498	B2RTN2	
ENSMUSG00000068428		A0A338P6G5
ENSMUSG00000006389		E9Q7U5
ENSMUSG00000026158		A0A087WNQ8
ENSMUSG00000068428	Q3URY2	
ENSMUSG00000006389		A2A9D4
ENSMUSG00000025236		A0A1L1SSF2
ENSMUSG00000027242	A6PWY4	
ENSMUSG00000006389		Q925F5
ENSMUSG00000026156		D3YY32
ENSMUSG00000025236		Q3UDS7
ENSMUSG00000035692	Q64339	Q4FJR9
ENSMUSG00000027242		Z4YK23
ENSMUSG00000078486	Q149B8	
ENSMUSG00000052276	P61364	
ENSMUSG00000026156	P59270	
ENSMUSG00000053702	Q9DC07	
ENSMUSG00000025576	Q8BIF2	
ENSMUSG00000056423	Q765I1	Q3V249
ENSMUSG00000071714	P26954	
ENSMUSG00000071714		A0A2R8VHE8
ENSMUSG00000030541	P54071	
ENSMUSG00000071714		A0A2R8VHR1
ENSMUSG00000073481	Q922Q1	
ENSMUSG00000030541		D6RIL6
ENSMUSG00000030541		A0A0U1RPR1
ENSMUSG00000030167		Q9Z202
ENSMUSG00000030541		A0A0U1RP68
ENSMUSG00000030167		E9QAJ6
ENSMUSG00000031214	Q99J31	
ENSMUSG00000022986	Q8BGZ7	
ENSMUSG00000031214		B1AV64
ENSMUSG00000025576		B7ZC11
ENSMUSG00000028063	P48678	
ENSMUSG00000025576		A2A4W9
ENSMUSG00000030167		Q9WU32
ENSMUSG00000064232		Q6IFZ8
ENSMUSG00000018500	Q60614	
ENSMUSG00000073481		E0CZH6
ENSMUSG00000031214		B1AXS4
ENSMUSG00000067610	B2KG20	
ENSMUSG00000033191		Q6PAP2
ENSMUSG00000028063		D3YUF7
ENSMUSG00000095241		A0A2R8VHP3
ENSMUSG00000039349	Q8BGN9	
ENSMUSG00000051228	P83503	
ENSMUSG00000095241		D3Z6R0
ENSMUSG00000043932	Q5DT36	
